time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
0.052000,-300.000000,-1100.174360,-299.999996,0.000000,15.735626,-0.878906,-0.000004,2.362061,-1.180664,-2.093108
0.054000,-300.000000,-1100.174704,-299.999996,0.000000,-10.299683,0.000000,-0.000004,2.362061,-0.709351,-1.677876
0.056000,-300.000000,-1100.174646,-299.999986,0.000000,1.716614,0.292969,-0.000014,1.818848,-1.213989,-1.482971
0.058000,-300.000000,-1100.174398,-300.000025,0.000000,7.438660,-1.171875,0.000025,1.818848,-0.837891,-2.245642
0.060000,-300.000000,-1100.174880,-299.999996,0.000000,-14.448166,0.878906,-0.000004,1.257324,-0.975952,-1.152480
0.062000,-300.000000,-1100.174317,-300.000016,0.000000,16.880035,-0.585938,0.000016,1.257324,-1.118774,-2.237168
0.064000,-300.000000,-1100.174789,-299.999996,0.000000,-14.162064,0.585938,-0.000004,1.318359,-0.733154,-1.491445
0.066000,-300.000000,-1100.174551,-299.999996,0.000000,7.152557,0.000000,-0.000004,1.318359,-1.237793,-1.660928
0.068000,-300.000000,-1100.174479,-300.000006,0.000000,2.145767,-0.292969,0.000006,1.947021,-0.771240,-2.110056
0.070000,-300.000000,-1100.174842,-299.999977,0.000000,-10.871887,0.878906,-0.000023,1.947021,-1.066406,-1.169429
0.072000,-300.000000,-1100.174303,-300.000016,0.000000,16.164780,-1.171875,0.000016,2.416992,-1.037842,-2.313435
0.074000,-300.000000,-1100.174856,-300.000006,0.000000,-16.593933,0.292969,0.000006,2.416992,-0.780762,-1.321963
0.076000,-300.000000,-1100.174456,-300.000006,0.000000,12.016296,0.000000,0.000006,2.203369,-1.237793,-1.864307
0.078000,-300.000000,-1100.174575,-299.999996,0.000000,-3.576279,0.292969,-0.000004,2.203369,-0.723633,-1.940574
0.080000,-300.000000,-1100.174770,-299.999977,0.000000,-5.865097,0.585938,-0.000023,1.550293,-1.147339,-1.271118
0.082000,-300.000000,-1100.174322,-300.000016,0.000000,13.446808,-1.171875,0.000016,1.550293,-0.947388,-2.330383
0.084000,-300.000000,-1100.174890,-299.999986,0.000000,-17.023087,0.878906,-0.000014,1.184082,-0.856934,-1.194851
0.086000,-300.000000,-1100.174379,-300.000006,0.000000,15.306473,-0.585938,0.000006,1.184082,-1.199707,-2.050737
0.088000,-300.000000,-1100.174680,-300.000006,0.000000,-9.012222,0.000000,0.000006,1.531982,-0.704590,-1.745669
0.090000,-300.000000,-1100.174685,-300.000006,0.000000,-0.143051,0.000000,0.000006,1.531982,-1.204468,-1.415178
0.092000,-300.000000,-1100.174375,-300.000016,0.000000,9.298325,-0.292969,0.000016,2.191162,-0.861694,-2.279539
0.094000,-300.000000,-1100.174890,-299.999967,0.000000,-15.449524,1.464844,-0.000033,2.191162,-0.947388,-1.144006
0.096000,-300.000000,-1100.174327,-299.999986,0.000000,16.880035,-0.585938,-0.000014,2.416992,-1.142578,-2.194797
0.098000,-300.000000,-1100.174766,-299.999977,0.000000,-13.160706,0.292969,-0.000023,2.416992,-0.723633,-1.550764
0.100000,-300.000000,-1100.174584,-299.999986,0.000000,5.435944,-0.292969,-0.000014,1.953125,-1.237793,-1.601609
0.102000,-300.000000,-1100.174456,-300.000006,0.000000,3.862381,-0.585938,0.000006,1.953125,-0.790283,-2.160901
0.104000,-300.000000,-1100.174861,-299.999986,0.000000,-12.159348,0.585938,-0.000014,1.336670,-1.042603,-1.160955
0.106000,-300.000000,-1100.174308,-300.000035,0.000000,16.593933,-1.464844,0.000035,1.336670,-1.066406,-2.296487
0.108000,-300.000000,-1100.174842,-300.000006,0.000000,-16.021729,0.878906,0.000006,1.251221,-0.766479,-1.372808
0.110000,-300.000000,-1100.174489,-300.000006,0.000000,10.585785,0.000000,0.000006,1.251221,-1.242554,-1.804988
0.112000,-300.000000,-1100.174551,-300.000006,0.000000,-1.859665,0.000000,0.000006,1.806641,-0.737915,-1.999893
0.114000,-300.000000,-1100.174799,-299.999977,0.000000,-7.438660,0.878906,-0.000023,1.806641,-1.123535,-1.237222
0.116000,-300.000000,-1100.174308,-300.000006,0.000000,14.734268,-0.878906,0.000006,2.374268,-0.980713,-2.347331
0.118000,-300.000000,-1100.174885,-299.999977,0.000000,-17.309189,0.878906,-0.000023,2.374268,-0.833130,-1.237222
0.120000,-300.000000,-1100.174403,-299.999996,0.000000,14.448166,-0.585938,-0.000004,2.307129,-1.218750,-1.999893
0.122000,-300.000000,-1100.174646,-299.999986,0.000000,-7.295609,0.292969,-0.000014,2.307129,-0.709351,-1.813462
0.124000,-300.000000,-1100.174718,-299.999986,0.000000,-2.145767,0.000000,-0.000014,1.684570,-1.190186,-1.364333
0.126000,-300.000000,-1100.174356,-300.000025,0.000000,10.871887,-1.171875,0.000025,1.684570,-0.890259,-2.313435
0.128000,-300.000000,-1100.174904,-300.000006,0.000000,-16.450882,0.585938,0.000006,1.202393,-0.923584,-1.152480
0.130000,-300.000000,-1100.174346,-300.000016,0.000000,16.736984,-0.292969,0.000016,1.202393,-1.171143,-2.160901
0.132000,-300.000000,-1100.174742,-300.000006,0.000000,-11.873245,0.292969,0.000006,1.422119,-0.714111,-1.610083
0.134000,-300.000000,-1100.174618,-300.000006,0.000000,3.719330,0.000000,0.000006,1.422119,-1.233032,-1.542290
0.136000,-300.000000,-1100.174427,-300.000006,0.000000,5.722046,0.000000,0.000006,2.075195,-0.814087,-2.211746
0.138000,-300.000000,-1100.174875,-299.999957,0.000000,-13.446808,1.464844,-0.000043,2.075195,-1.014038,-1.144006
0.140000,-300.000000,-1100.174308,-299.999986,0.000000,17.023087,-0.878906,-0.000014,2.435303,-1.094971,-2.279539
0.142000,-300.000000,-1100.174818,-299.999986,0.000000,-15.306473,0.000000,-0.000014,2.435303,-0.747437,-1.432126
0.144000,-300.000000,-1100.174522,-300.000016,0.000000,8.869171,-0.878906,0.000016,2.099609,-1.247314,-1.745669
0.146000,-300.000000,-1100.174522,-300.000025,0.000000,0.000000,-0.292969,0.000025,2.099609,-0.752197,-2.067685
0.148000,-300.000000,-1100.174828,-300.000006,0.000000,-9.155273,0.585938,0.000006,1.434326,-1.099731,-1.203325
0.150000,-300.000000,-1100.174313,-300.000025,0.000000,15.449524,-0.585938,0.000025,1.434326,-1.009277,-2.338857
0.152000,-300.000000,-1100.174880,-299.999996,0.000000,-17.023087,0.878906,-0.000004,1.196289,-0.809326,-1.271118
0.154000,-300.000000,-1100.174432,-300.000006,0.000000,13.446808,-0.292969,0.000006,1.196289,-1.233032,-1.940574
0.156000,-300.000000,-1100.174618,-300.000006,0.000000,-5.578995,0.000000,0.000006,1.672363,-0.714111,-1.872781
0.158000,-300.000000,-1100.174747,-299.999986,0.000000,-3.862381,0.585938,-0.000014,1.672363,-1.171143,-1.321963
0.160000,-300.000000,-1100.174341,-300.000006,0.000000,12.159348,-0.585938,0.000006,2.294922,-0.918823,-2.330383
0.162000,-300.000000,-1100.174899,-299.999967,0.000000,-16.736984,1.171875,-0.000033,2.294922,-0.895020,-1.169429
0.164000,-300.000000,-1100.174356,-299.999986,0.000000,16.307831,-0.585938,-0.000014,2.380371,-1.185425,-2.118530
0.166000,-300.000000,-1100.174713,-299.999977,0.000000,-10.728836,0.292969,-0.000023,2.380371,-0.709351,-1.677876
0.168000,-300.000000,-1100.174651,-299.999986,0.000000,1.859665,-0.292969,-0.000014,1.824951,-1.228271,-1.491445
0.170000,-300.000000,-1100.174403,-300.000025,0.000000,7.438660,-1.171875,0.000025,1.824951,-0.837891,-2.254116
0.172000,-300.000000,-1100.174890,-299.999996,0.000000,-14.591217,0.878906,-0.000004,1.257324,-0.985474,-1.144006
0.174000,-300.000000,-1100.174317,-300.000025,0.000000,17.166138,-0.878906,0.000025,1.257324,-1.123535,-2.254116
0.176000,-300.000000,-1100.174804,-299.999996,0.000000,-14.591217,0.878906,-0.000004,1.318359,-0.733154,-1.482971
0.178000,-300.000000,-1100.174551,-299.999986,0.000000,7.581711,0.292969,-0.000014,1.318359,-1.252075,-1.677876
0.180000,-300.000000,-1100.174489,-299.999996,0.000000,1.859665,-0.292969,-0.000004,1.953125,-0.771240,-2.118530
0.182000,-300.000000,-1100.174847,-299.999977,0.000000,-10.728836,0.585938,-0.000023,1.953125,-1.075928,-1.169429
0.184000,-300.000000,-1100.174303,-300.000016,0.000000,16.307831,-1.171875,0.000016,2.429199,-1.037842,-2.338857
0.186000,-300.000000,-1100.174866,-299.999996,0.000000,-16.880035,0.585938,-0.000004,2.429199,-0.790283,-1.321963
0.188000,-300.000000,-1100.174460,-300.000006,0.000000,12.159348,-0.292969,0.000006,2.221680,-1.242554,-1.881255
0.190000,-300.000000,-1100.174584,-300.000006,0.000000,-3.719330,0.000000,0.000006,2.221680,-0.728394,-1.949048
0.192000,-300.000000,-1100.174780,-300.000006,0.000000,-5.865097,0.000000,0.000006,1.556396,-1.156860,-1.279592
0.194000,-300.000000,-1100.174327,-300.000035,0.000000,13.589859,-0.878906,0.000035,1.556396,-0.947388,-2.347331
0.196000,-300.000000,-1100.174899,-299.999996,0.000000,-17.166138,1.171875,-0.000004,1.184082,-0.861694,-1.203325
0.198000,-300.000000,-1100.174379,-300.000006,0.000000,15.592575,-0.292969,0.000006,1.184082,-1.209229,-2.067685
0.200000,-300.000000,-1100.174685,-299.999986,0.000000,-9.155273,0.585938,-0.000014,1.531982,-0.709351,-1.754143
0.202000,-300.000000,-1100.174689,-299.999977,0.000000,-0.143051,0.292969,-0.000023,1.531982,-1.213989,-1.423652
0.204000,-300.000000,-1100.174379,-300.000006,0.000000,9.298325,-0.878906,0.000006,2.197266,-0.861694,-2.288013
0.206000,-300.000000,-1100.174899,-299.999967,0.000000,-15.592575,1.171875,-0.000033,2.197266,-0.952148,-1.144006
0.208000,-300.000000,-1100.174327,-300.000006,0.000000,17.166138,-1.171875,0.000006,2.435303,-1.147339,-2.220220
0.210000,-300.000000,-1100.174775,-300.000006,0.000000,-13.446808,0.000000,0.000006,2.435303,-0.718872,-1.550764
0.212000,-300.000000,-1100.174589,-300.000006,0.000000,5.578995,0.000000,0.000006,1.965332,-1.247314,-1.610083
0.214000,-300.000011,-1100.174456,-300.000016,-0.251207,4.005432,-0.292969,0.000019,1.965332,-0.790283,-2.177849
0.216000,-300.000083,-1100.174870,-299.999977,-1.781664,-12.445450,1.171875,-0.000003,1.336670,-1.047363,-1.152480
0.218000,-300.000261,-1100.174303,-299.999996,-4.657520,17.023087,-0.585938,0.000047,1.336670,-1.071167,-2.330383
0.220000,-300.000500,-1100.174851,-299.999986,-6.787914,-16.450882,0.292969,0.000035,1.287842,-0.780762,-1.432126
0.222000,-300.000739,-1100.174527,-299.999996,-7.181250,9.727478,-0.292969,-0.000046,1.287842,-1.304443,-1.957522
0.224000,-300.000917,-1100.174642,-300.000025,-5.718336,-3.433228,-0.878906,-0.000216,2.075195,-0.866455,-2.288013
0.226000,-300.000979,-1100.174947,-300.000016,-2.606050,-9.155273,0.292969,-0.000493,2.075195,-1.328247,-1.627031
0.228000,-300.001000,-1100.174503,-300.000064,-0.884947,13.303757,-1.464844,-0.000685,2.899170,-1.247314,-2.847305
0.230000,-300.001000,-1100.175114,-300.000074,-0.131112,-18.310547,-0.292969,-0.000836,2.899170,-1.137817,-1.804988
0.232000,-300.001000,-1100.174670,-300.000104,0.000000,13.303757,-0.878906,-0.000874,2.917480,-1.552002,-2.576133
0.234000,-300.001000,-1100.174932,-300.000133,0.000000,-7.867813,-0.878906,-0.000864,2.917480,-1.071167,-2.491392
0.236000,-300.001000,-1100.175076,-300.000152,0.000000,-4.291534,-0.585938,-0.000848,2.368164,-1.552002,-2.050737
0.238000,-300.001000,-1100.174751,-300.000201,0.000000,9.727478,-1.464844,-0.000799,2.368164,-1.323486,-3.025261
0.240000,-300.001000,-1100.175300,-300.000201,0.000000,-16.450882,0.000000,-0.000799,2.069092,-1.333008,-2.033789
0.242000,-300.001000,-1100.174856,-300.000240,0.000000,13.303757,-1.171875,-0.000760,2.069092,-1.637695,-2.898149
0.244000,-300.001000,-1100.175185,-300.000260,0.000000,-9.870529,-0.585938,-0.000740,2.465820,-1.228271,-2.610029
0.246000,-300.001000,-1100.175214,-300.000279,0.000000,-0.858307,-0.585938,-0.000721,2.465820,-1.694824,-2.398176
0.248000,-300.001000,-1100.174994,-300.000318,0.000000,6.580353,-1.171875,-0.000682,3.131104,-1.404419,-3.152373
0.250000,-300.001000,-1100.175471,-300.000338,0.000000,-14.305115,-0.585938,-0.000662,3.131104,-1.499634,-2.245642
0.252000,-300.001000,-1100.175052,-300.000396,0.000000,12.588501,-1.757812,-0.000604,3.375244,-1.694824,-3.126951
0.254000,-300.001000,-1100.175419,-300.000406,0.000000,-11.014938,-0.292969,-0.000594,3.375244,-1.356812,-2.703245
0.256000,-300.001000,-1100.175371,-300.000436,0.000000,1.430511,-0.878906,-0.000564,3.002930,-1.785278,-2.660874
0.258000,-300.001000,-1100.175242,-300.000484,0.000000,3.862381,-1.464844,-0.000516,3.002930,-1.480591,-3.237114
0.260000,-300.001000,-1100.175648,-300.000504,0.000000,-12.159348,-0.585938,-0.000496,2.581787,-1.618652,-2.440547
0.262000,-300.001000,-1100.175261,-300.000553,0.000000,11.587143,-1.464844,-0.000447,2.581787,-1.737671,-3.271011
0.264000,-300.001000,-1100.175629,-300.000572,0.000000,-11.014938,-0.585938,-0.000428,2.716064,-1.461548,-2.787986
0.266000,-300.001000,-1100.175538,-300.000602,0.000000,2.717972,-0.878906,-0.000398,2.716064,-1.837646,-2.838830
0.268000,-300.001000,-1100.175471,-300.000631,0.000000,2.002716,-0.878906,-0.000369,3.247070,-1.537720,-3.262537
0.270000,-300.001000,-1100.175805,-300.000660,0.000000,-10.013580,-0.878906,-0.000340,3.247070,-1.685303,-2.567659
0.272000,-300.001000,-1100.175462,-300.000689,0.000000,10.299683,-0.878906,-0.000311,3.509521,-1.756714,-3.321855
0.274000,-300.001000,-1100.175805,-300.000709,0.000000,-10.299683,-0.585938,-0.000291,3.509521,-1.523438,-2.830356
0.276000,-300.001000,-1100.175691,-300.000738,0.000000,3.433228,-0.878906,-0.000262,3.240967,-1.851929,-2.932046
0.278000,-300.001000,-1100.175648,-300.000777,0.000000,1.287460,-1.171875,-0.000223,3.240967,-1.566284,-3.262537
0.280000,-300.001000,-1100.175934,-300.000797,0.000000,-8.583069,-0.585938,-0.000203,2.819824,-1.718628,-2.643926
0.282000,-300.001000,-1100.175614,-300.000836,0.000000,9.584427,-1.171875,-0.000164,2.819824,-1.761475,-3.338804
0.284000,-300.001000,-1100.175943,-300.000855,0.000000,-9.870529,-0.585938,-0.000145,2.819824,-1.552002,-2.838830
0.286000,-300.001000,-1100.175810,-300.000875,0.000000,4.005432,-0.585938,-0.000125,2.819824,-1.851929,-2.974416
0.288000,-300.001000,-1100.175786,-300.000914,0.000000,0.715256,-1.171875,-0.000086,3.222656,-1.566284,-3.245588
0.290000,-300.001000,-1100.176044,-300.000924,0.000000,-7.724762,-0.292969,-0.000076,3.222656,-1.728149,-2.652400
0.292000,-300.001000,-1100.175729,-300.000953,0.000000,9.441376,-0.878906,-0.000047,3.491211,-1.742432,-3.330330
0.294000,-300.001000,-1100.176058,-300.000953,0.000000,-9.870529,0.000000,-0.000047,3.491211,-1.552002,-2.804934
0.296000,-300.001000,-1100.175896,-300.000963,0.000000,4.863739,-0.292969,-0.000037,3.277588,-1.842407,-2.982891
0.298000,-300.001000,-1100.175891,-300.000982,0.000000,0.143051,-0.585938,-0.000018,3.277588,-1.547241,-3.203218
0.300000,-300.001000,-1100.176125,-300.000992,0.000000,-7.009506,-0.292969,-0.000008,2.825928,-1.728149,-2.626977
0.302000,-300.001000,-1100.175800,-300.001021,0.000000,9.727478,-0.878906,0.000021,2.825928,-1.713867,-3.330330
0.304000,-300.001000,-1100.176153,-300.001041,0.000000,-10.585785,-0.585938,0.000041,2.728271,-1.537720,-2.720193
0.306000,-300.001000,-1100.175948,-300.001061,0.000000,6.151199,-0.585938,0.000061,2.728271,-1.823364,-2.982891
0.308000,-300.001000,-1100.175986,-300.001080,0.000000,-1.144409,-0.585938,0.000080,3.076172,-1.504395,-3.126951
0.310000,-300.001000,-1100.176191,-300.001080,0.000000,-6.151199,0.000000,0.000080,3.076172,-1.723389,-2.567659
0.312000,-300.001000,-1100.175858,-300.001109,0.000000,10.013580,-0.878906,0.000109,3.417969,-1.661499,-3.296433
0.314000,-300.001000,-1100.176244,-300.001119,0.000000,-11.587143,-0.292969,0.000119,3.417969,-1.509155,-2.610029
0.316000,-300.001000,-1100.175982,-300.001119,0.000000,7.867813,0.000000,0.000119,3.259277,-1.790039,-2.957468
0.318000,-300.001000,-1100.176058,-300.001139,0.000000,-2.288818,-0.585938,0.000139,3.259277,-1.442505,-3.025261
0.320000,-300.001000,-1100.176229,-300.001148,0.000000,-5.149841,-0.292969,0.000148,2.740479,-1.704346,-2.491392
0.322000,-300.001000,-1100.175900,-300.001178,0.000000,9.870529,-0.878906,0.000178,2.740479,-1.594849,-3.245588
0.324000,-300.001000,-1100.176311,-300.001178,0.000000,-12.302399,0.000000,0.000178,2.478027,-1.475830,-2.457495
0.326000,-300.001000,-1100.175986,-300.001188,0.000000,9.727478,-0.292969,0.000188,2.478027,-1.747192,-2.940520
0.328000,-300.001000,-1100.176129,-300.001197,0.000000,-4.291534,-0.292969,0.000197,2.770996,-1.366333,-2.864253
0.330000,-300.001000,-1100.176244,-300.001197,0.000000,-3.433228,0.000000,0.000197,2.770996,-1.685303,-2.415124
0.332000,-300.001000,-1100.175924,-300.001227,0.000000,9.584427,-0.878906,0.000227,3.222656,-1.504395,-3.177795
0.334000,-300.001000,-1100.176363,-300.001217,0.000000,-13.160706,0.292969,0.000217,3.222656,-1.442505,-2.279539
0.336000,-300.001000,-1100.175962,-300.001227,0.000000,12.016296,-0.292969,0.000227,3.222656,-1.690063,-2.940520
0.338000,-300.001000,-1100.176196,-300.001217,0.000000,-7.009506,0.292969,0.000217,3.222656,-1.285400,-2.686296
0.340000,-300.001000,-1100.176220,-300.001227,0.000000,-0.715256,-0.292969,0.000227,2.685547,-1.671021,-2.355806
0.342000,-300.001000,-1100.175943,-300.001256,0.000000,8.296967,-0.878906,0.000256,2.685547,-1.399658,-3.084580
0.344000,-300.001000,-1100.176392,-300.001236,0.000000,-13.446808,0.585938,0.000236,2.197266,-1.423462,-2.110056
0.346000,-300.001000,-1100.175920,-300.001256,0.000000,14.162064,-0.585938,0.000256,2.197266,-1.618652,-2.940520
0.348000,-300.001000,-1100.176253,-300.001246,0.000000,-10.013580,0.292969,0.000246,2.343750,-1.213989,-2.465969
0.350000,-300.001000,-1100.176163,-300.001246,0.000000,2.717972,0.000000,0.000246,2.343750,-1.647217,-2.347331
0.352000,-300.001000,-1100.175967,-300.001275,0.000000,5.865097,-0.878906,0.000275,2.893066,-1.285400,-2.957468
0.354000,-300.001000,-1100.176392,-300.001256,0.000000,-12.731552,0.585938,0.000256,2.893066,-1.418701,-1.957522
0.356000,-300.001000,-1100.175867,-300.001275,0.000000,15.735626,-0.585938,0.000275,3.155518,-1.528198,-2.940520
0.358000,-300.001000,-1100.176306,-300.001266,0.000000,-13.160706,0.292969,0.000266,3.155518,-1.161621,-2.228694
0.360000,-300.001000,-1100.176082,-300.001275,0.000000,6.723404,-0.292969,0.000275,2.728271,-1.618652,-2.364280
0.362000,-300.001000,-1100.175996,-300.001295,0.000000,2.574921,-0.585938,0.000295,2.728271,-1.171143,-2.787986
0.364000,-300.001000,-1100.176349,-300.001266,0.000000,-10.585785,0.878906,0.000266,2.069092,-1.423462,-1.855832
0.366000,-300.001000,-1100.175824,-300.001285,0.000000,15.735626,-0.585938,0.000285,2.069092,-1.409180,-2.915098
0.368000,-300.001000,-1100.176334,-300.001266,0.000000,-15.306473,0.585938,0.000266,1.898193,-1.137817,-1.982944
0.370000,-300.001000,-1100.175972,-300.001275,0.000000,10.871887,-0.292969,0.000275,1.898193,-1.571045,-2.423599
0.372000,-300.001000,-1100.176044,-300.001266,0.000000,-2.145767,0.292969,0.000266,2.392578,-1.071167,-2.550710
0.374000,-300.001000,-1100.176263,-300.001246,0.000000,-6.580353,0.585938,0.000246,2.392578,-1.437744,-1.813462
0.376000,-300.001000,-1100.175791,-300.001285,0.000000,14.162064,-1.171875,0.000285,2.911377,-1.280640,-2.864253
0.378000,-300.001000,-1100.176344,-300.001246,0.000000,-16.593933,1.171875,0.000246,2.911377,-1.137817,-1.762617
0.380000,-300.001000,-1100.175872,-300.001266,0.000000,14.162064,-0.585938,0.000266,2.813721,-1.499634,-2.474443
0.382000,-300.001000,-1100.176086,-300.001266,0.000000,-6.437302,0.000000,0.000266,2.813721,-0.990234,-2.304961
0.384000,-300.001000,-1100.176163,-300.001246,0.000000,-2.288818,0.585938,0.000246,2.148438,-1.442505,-1.821936
0.386000,-300.001000,-1100.175786,-300.001266,0.000000,11.301041,-0.585938,0.000266,2.148438,-1.152100,-2.754089
0.388000,-300.001000,-1100.176315,-300.001217,0.000000,-15.878677,1.464844,0.000217,1.660156,-1.156860,-1.601609
0.390000,-300.001000,-1100.175772,-300.001227,0.000000,16.307831,-0.292969,0.000227,1.660156,-1.409180,-2.542236
0.392000,-300.001000,-1100.176129,-300.001227,0.000000,-10.728836,0.000000,0.000227,1.861572,-0.937866,-2.050737
0.394000,-300.001000,-1100.176044,-300.001217,0.000000,2.574921,0.292969,0.000217,1.861572,-1.437744,-1.881255
0.396000,-300.001000,-1100.175800,-300.001246,0.000000,7.295609,-0.878906,0.000246,2.502441,-1.037842,-2.601555
0.398000,-300.001000,-1100.176272,-300.001236,0.000000,-14.162064,0.292969,0.000236,2.502441,-1.185425,-1.491445
0.400000,-300.001000,-1100.175700,-300.001256,0.000000,17.166138,-0.585938,0.000256,2.770996,-1.304443,-2.567659
0.402000,-300.001000,-1100.176167,-300.001236,0.000000,-14.019012,0.585938,0.000236,2.770996,-0.918823,-1.804988
0.404000,-300.001000,-1100.175924,-300.001227,0.000000,7.295609,0.292969,0.000227,2.325439,-1.409180,-1.957522
0.406000,-300.001000,-1100.175838,-300.001227,0.000000,2.574921,0.000000,0.000227,2.325439,-0.937866,-2.406650
0.408000,-300.001000,-1100.176196,-300.001197,0.000000,-10.728836,0.878906,0.000197,1.654053,-1.218750,-1.449075
0.410000,-300.001000,-1100.175648,-300.001227,0.000000,16.450882,-0.878906,0.000227,1.654053,-1.190186,-2.567659
0.412000,-300.001000,-1100.176182,-300.001197,0.000000,-16.021729,0.878906,0.000197,1.483154,-0.918823,-1.593135
0.414000,-300.001000,-1100.175805,-300.001207,0.000000,11.301041,-0.292969,0.000207,1.483154,-1.371094,-2.059211
0.416000,-300.001000,-1100.175886,-300.001217,0.000000,-2.431870,-0.292969,0.000217,1.995850,-0.852173,-2.186323
0.418000,-300.001000,-1100.176101,-300.001188,0.000000,-6.437302,0.878906,0.000188,1.995850,-1.247314,-1.449075
0.420000,-300.001000,-1100.175624,-300.001217,0.000000,14.305115,-0.878906,0.000217,2.551270,-1.075928,-2.516814
0.422000,-300.001000,-1100.176182,-300.001197,0.000000,-16.736984,0.585938,0.000197,2.551270,-0.942627,-1.406704
0.424000,-300.001000,-1100.175700,-300.001188,0.000000,14.448166,0.292969,0.000188,2.478027,-1.309204,-2.152427
0.426000,-300.001000,-1100.175934,-300.001178,0.000000,-7.009506,0.292969,0.000178,2.478027,-0.799805,-1.957522
0.428000,-300.001000,-1100.175996,-300.001168,0.000000,-1.859665,0.292969,0.000168,1.818848,-1.266357,-1.499919
0.430000,-300.001000,-1100.175629,-300.001188,0.000000,11.014938,-0.585938,0.000188,1.818848,-0.966431,-2.423599
0.432000,-300.001000,-1100.176153,-300.001158,0.000000,-15.735626,0.878906,0.000158,1.324463,-0.980713,-1.288066
0.434000,-300.001000,-1100.175610,-300.001168,0.000000,16.307831,-0.292969,0.000168,1.324463,-1.233032,-2.237168
0.436000,-300.001000,-1100.175972,-300.001158,0.000000,-10.871887,0.292969,0.000158,1.544189,-0.766479,-1.737195
0.438000,-300.001000,-1100.175881,-300.001148,0.000000,2.717972,0.292969,0.000148,1.544189,-1.271118,-1.584661
0.440000,-300.001000,-1100.175648,-300.001168,0.000000,7.009506,-0.585938,0.000168,2.191162,-0.871216,-2.304961
0.442000,-300.001011,-1100.176110,-300.001148,-0.251207,-13.875961,0.585938,0.000151,2.191162,-1.028320,-1.211799
0.444000,-300.001083,-1100.175543,-300.001178,-1.781664,17.023087,-0.878906,0.000199,2.478027,-1.142578,-2.288013
0.446000,-300.001261,-1100.176020,-300.001158,-4.657520,-14.305115,0.585938,0.000209,2.478027,-0.761719,-1.525342
0.448000,-300.001500,-1100.175776,-300.001148,-6.787914,7.295609,0.292969,0.000197,2.099609,-1.271118,-1.754143
0.450000,-300.001739,-1100.175734,-300.001158,-7.181250,1.287460,-0.292969,0.000116,2.099609,-0.837891,-2.279539
0.452000,-300.001917,-1100.176144,-300.001139,-5.718336,-12.302399,0.585938,-0.000102,1.641846,-1.199707,-1.449075
0.454000,-300.001979,-1100.175643,-300.001178,-2.606050,15.020370,-1.171875,-0.000331,1.641846,-1.242554,-2.720193
0.456000,-300.002000,-1100.176229,-300.001178,-0.884947,-17.595291,0.000000,-0.000572,1.733398,-1.042603,-1.838884
0.458000,-300.002000,-1100.175886,-300.001207,-0.131112,10.299683,-0.878906,-0.000703,1.733398,-1.537720,-2.372754
0.460000,-300.002000,-1100.175982,-300.001236,0.000000,-2.861023,-0.878906,-0.000741,2.386475,-1.052124,-2.576133
0.462000,-300.002000,-1100.176249,-300.001236,0.000000,-8.010864,0.000000,-0.000761,2.386475,-1.466309,-1.872781
0.464000,-300.002000,-1100.175805,-300.001275,0.000000,13.303757,-1.171875,-0.000725,3.051758,-1.342529,-2.999839
0.466000,-300.002000,-1100.176387,-300.001256,0.000000,-17.452240,0.585938,-0.000744,3.051758,-1.237793,-1.991418
0.468000,-300.002000,-1100.175958,-300.001266,0.000000,12.874603,-0.292969,-0.000734,3.070068,-1.642456,-2.745615
0.470000,-300.002000,-1100.176191,-300.001285,0.000000,-7.009506,-0.585938,-0.000715,3.070068,-1.175903,-2.660874
0.472000,-300.002000,-1100.176320,-300.001295,0.000000,-3.862381,-0.292969,-0.000705,2.532959,-1.642456,-2.211746
0.474000,-300.002000,-1100.175977,-300.001334,0.000000,10.299683,-1.171875,-0.000666,2.532959,-1.413940,-3.194744
0.476000,-300.002000,-1100.176525,-300.001334,0.000000,-16.450882,0.000000,-0.000666,2.209473,-1.418701,-2.169375
0.478000,-300.002000,-1100.176072,-300.001363,0.000000,13.589859,-0.878906,-0.000637,2.209473,-1.718628,-3.042209
0.480000,-300.002000,-1100.176396,-300.001383,0.000000,-9.727478,-0.585938,-0.000617,2.600098,-1.299683,-2.745615
0.482000,-300.002000,-1100.176425,-300.001402,0.000000,-0.858307,-0.585938,-0.000598,2.600098,-1.770996,-2.508340
0.484000,-300.002000,-1100.176191,-300.001451,0.000000,7.009506,-1.464844,-0.000549,3.277588,-1.480591,-3.296433
0.486000,-300.002000,-1100.176682,-300.001451,0.000000,-14.734268,0.000000,-0.000549,3.277588,-1.561523,-2.338857
0.488000,-300.002000,-1100.176239,-300.001510,0.000000,13.303757,-1.757812,-0.000490,3.503418,-1.770996,-3.245588
0.490000,-300.002000,-1100.176611,-300.001529,0.000000,-11.157990,-0.585938,-0.000471,3.503418,-1.404419,-2.813408
0.492000,-300.002000,-1100.176568,-300.001559,0.000000,1.287460,-0.878906,-0.000441,3.082275,-1.847168,-2.728667
0.494000,-300.002000,-1100.176415,-300.001598,0.000000,4.577637,-1.171875,-0.000402,3.082275,-1.528198,-3.338804
0.496000,-300.002000,-1100.176840,-300.001627,0.000000,-12.731552,-0.878906,-0.000373,2.624512,-1.651978,-2.482917
